jorden,kontinent,land,provins,distrikt,provinsfoerkortning,kommentar,iso_land,iso_2_kod,iso_3_kod,län,kommun,rikets_N,rikets_O,latitud,longitud,full_path,parent_path,rank
Earth,Europe,Finland,Pohjois-Savo,Kangaslampi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Kangaslampi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Karttula,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Karttula,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Kiuruvesi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Kiuruvesi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Kuopio,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Kuopio,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Lapinlahti,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Lapinlahti,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Leppävirta,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Leppävirta,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Maaninka,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Maaninka,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Nilsiä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Nilsiä,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Pieksämäki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Pieksämäki,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Pieksänmaa,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Pieksänmaa,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Pielavesi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Pielavesi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Savonranta,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Savonranta,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Siilinjärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Siilinjärvi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Sonkajärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Sonkajärvi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Suonenjoki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Suonenjoki,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Tervo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Tervo,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Tuusniemi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Tuusniemi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Varkaus,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Varkaus,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Varpaisjärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Varpaisjärvi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Vehmersalmi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Vehmersalmi,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Pohjois-Savo,Vieremä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Pohjois-Savo|Vieremä,Earth|Finland|Pohjois-Savo,distrikt
Earth,Europe,Finland,Satakunta,,St,Satakunta,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta,Earth|Finland,provins
Earth,Europe,Finland,Satakunta,Alastaro,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Alastaro,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Eura,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Eura,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Eurajoki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Eurajoki,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Harjavalta,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Harjavalta,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Honkajoki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Honkajoki,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Huittinen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Huittinen,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Hämeenkyrö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Hämeenkyrö,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Ikaalinen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Ikaalinen,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Jämijärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Jämijärvi,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Kankaanpää,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Kankaanpää,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Karvia,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Karvia,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Kihniö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Kihniö,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Kiikoinen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Kiikoinen,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Kiukainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Kiukainen,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Kokemäki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Kokemäki,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Kullaa,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Kullaa,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Köyliö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Köyliö,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Lappi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Lappi,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Lavia,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Lavia,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Loimaan kaupunki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Loimaan kaupunki,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Loimaan kunta,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Loimaan kunta,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Luvia,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Luvia,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Mellilä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Mellilä,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Merikarvia,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Merikarvia,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Mouhijärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Mouhijärvi,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Nakkila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Nakkila,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Noormarkku,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Noormarkku,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Oripää,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Oripää,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Parkano,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Parkano,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Pomarkku,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Pomarkku,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Pori,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Pori,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Punkalaidun,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Punkalaidun,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Rauma,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Rauma,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Siikainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Siikainen,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Suodenniemi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Suodenniemi,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Säkylä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Säkylä,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Ulvila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Ulvila,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Vammala,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Vammala,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Vampula,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Vampula,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Viljakkala,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Viljakkala,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Yläne,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Yläne,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Satakunta,Äetsä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Satakunta|Äetsä,Earth|Finland|Satakunta,distrikt
Earth,Europe,Finland,Sompion Lappi,,SoL (Lks),Lapponia sompiensis,Finland,FI,,,,,,,,Earth|Europe|Finland|Sompion Lappi,Earth|Finland,provins
Earth,Europe,Finland,Sompion Lappi,Pelkosenniemi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Sompion Lappi|Pelkosenniemi,Earth|Finland|Sompion Lappi,distrikt
Earth,Europe,Finland,Sompion Lappi,Savukoski,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Sompion Lappi|Savukoski,Earth|Finland|Sompion Lappi,distrikt
Earth,Europe,Finland,Sompion Lappi,Sodankylä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Sompion Lappi|Sodankylä,Earth|Finland|Sompion Lappi,distrikt
Earth,Europe,Finland,Uusimaa,,U (N),"Nylandia, Nyland",Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa,Earth|Finland,provins
Earth,Europe,Finland,Uusimaa,Anjalankoski,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Anjalankoski,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Artjärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Artjärvi,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Askola,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Askola,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Elimäki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Elimäki,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Espoo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Espoo,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Hanko,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Hanko,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Helsinki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Helsinki,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Hyvinkää,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Hyvinkää,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Inkoo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Inkoo,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Järvenpää,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Järvenpää,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Kauniainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Kauniainen,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Kerava,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Kerava,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Kirkkonummi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Kirkkonummi,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Lapinjärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Lapinjärvi,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Liljendal,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Liljendal,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Loviisa,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Loviisa,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Myrskylä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Myrskylä,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Mäntsälä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Mäntsälä,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Nurmijärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Nurmijärvi,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Orimattila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Orimattila,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Pernaja,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Pernaja,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Pornainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Pornainen,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Porvoo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Porvoo,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Pukkila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Pukkila,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Pyhtää,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Pyhtää,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Ruotsinpyhtää,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Ruotsinpyhtää,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Sipoo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Sipoo,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Siuntio,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Siuntio,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Tammisaari,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Tammisaari,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Tuusula,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Tuusula,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Uusimaa,Vantaa,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Uusimaa|Vantaa,Earth|Finland|Uusimaa,distrikt
Earth,Europe,Finland,Varsinais-Suomi,,V (Ab),"Regio aboënsis, Egentliga Finland",Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi,Earth|Finland,provins
Earth,Europe,Finland,Varsinais-Suomi,Askainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Askainen,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Aura,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Aura,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Dragsfjärd,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Dragsfjärd,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Halikko,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Halikko,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Houtskari,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Houtskari,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Iniö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Iniö,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kaarina,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kaarina,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Karinainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Karinainen,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Karjaa,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Karjaa,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Karjalohja,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Karjalohja,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Karkkila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Karkkila,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kemiö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kemiö,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kiikala,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kiikala,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kisko,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kisko,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kodisjoki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kodisjoki,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Korppoo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Korppoo,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Koski Tl,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Koski Tl,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kustavi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kustavi,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Kuusjoki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Kuusjoki,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Laitila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Laitila,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Lemu,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Lemu,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Lieto,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Lieto,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Lohja,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Lohja,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Marttila,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Marttila,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Masku,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Masku,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Merimasku,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Merimasku,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Mietoinen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Mietoinen,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Muurla,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Muurla,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Mynämäki,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Mynämäki,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Naantali,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Naantali,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Nauvo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Nauvo,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Nousiainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Nousiainen,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Nummi-Pusula,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Nummi-Pusula,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Paimio,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Paimio,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Parainen,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Parainen,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Perniö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Perniö,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Pertteli,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Pertteli,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Piikkiö,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Piikkiö,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Pohja,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Pohja,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Pyhäranta,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Pyhäranta,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Pöytyä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Pöytyä,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Raisio,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Raisio,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Rusko,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Rusko,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Rymättylä,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Rymättylä,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Salo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Salo,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Sammatti,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Sammatti,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Sauvo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Sauvo,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Suomusjärvi,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Suomusjärvi,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Särkisalo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Särkisalo,Earth|Finland|Varsinais-Suomi,distrikt
Earth,Europe,Finland,Varsinais-Suomi,Taivassalo,,,Finland,FI,,,,,,,,Earth|Europe|Finland|Varsinais-Suomi|Taivassalo,Earth|Finland|Varsinais-Suomi,distrikt
